epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
22,29.8959,0.38206,0.53467,2.44105,0.88734,0,0.52855,0.4526,0.4545,0.43452,0.52855,0.4526,0.45333,0.42937,0.48697,0.55896,1.83338,0.89202,0,0.00271566,0.00090522,0.00271566,0.00090522,0.00271566,0.00090522,0.00271566,0.00090522
23,31.0086,0.37181,0.51969,2.27235,0.88045,0,0.54216,0.50994,0.49777,0.47472,0.54216,0.50994,0.49677,0.4751,0.47918,0.56378,1.75001,0.88998,0,0.00271512,0.00090504,0.00271512,0.00090504,0.00271512,0.00090504,0.00271512,0.00090504
24,32.2766,0.39634,0.50981,2.25063,0.89394,0,0.56324,0.56118,0.58112,0.55503,0.56324,0.56118,0.57921,0.55076,0.50418,0.6047,1.68118,0.89904,0,0.00271458,0.00090486,0.00271458,0.00090486,0.00271458,0.00090486,0.00271458,0.00090486
25,33.3957,0.41098,0.45936,2.14638,0.90586,0,0.59777,0.57882,0.66345,0.6324,0.59777,0.57882,0.66205,0.62936,0.50336,0.62484,1.66833,0.89628,0,0.00271404,0.00090468,0.00271404,0.00090468,0.00271404,0.00090468,0.00271404,0.00090468
26,34.6517,0.372,0.48703,2.00234,0.87917,0,0.64555,0.61021,0.70063,0.6626,0.64555,0.61021,0.70179,0.66056,0.47727,0.63181,1.54087,0.89963,0,0.0027135,0.0009045,0.0027135,0.0009045,0.0027135,0.0009045,0.0027135,0.0009045
27,35.8727,0.40817,0.4891,2.04427,0.90055,0,0.70837,0.59281,0.72201,0.67989,0.70837,0.59281,0.72352,0.64426,0.48499,0.59836,1.49148,0.89493,0,0.00271296,0.00090432,0.00271296,0.00090432,0.00271296,0.00090432,0.00271296,0.00090432
28,37.1438,0.40545,0.53737,1.92381,0.89173,0,0.70996,0.62848,0.74583,0.70159,0.70996,0.62848,0.74697,0.66785,0.49079,0.59703,1.40723,0.89889,0,0.00271242,0.00090414,0.00271242,0.00090414,0.00271242,0.00090414,0.00271242,0.00090414
29,38.2544,0.36459,0.69361,1.82293,0.88665,0,0.68971,0.65812,0.76952,0.72824,0.68971,0.65812,0.77045,0.71406,0.48248,0.62523,1.36752,0.90129,0,0.00271188,0.000903961,0.00271188,0.000903961,0.00271188,0.000903961,0.00271188,0.000903961
30,39.527,0.34202,0.50496,1.72399,0.86327,0,0.72539,0.63416,0.77809,0.73156,0.72539,0.63416,0.77929,0.68661,0.47829,0.6523,1.3029,0.89809,0,0.00271134,0.000903781,0.00271134,0.000903781,0.00271134,0.000903781,0.00271134,0.000903781
31,40.634,0.33387,0.61516,1.62927,0.86673,0,0.70688,0.63388,0.78522,0.73523,0.69844,0.62636,0.77802,0.69351,0.47035,0.70436,1.27356,0.89791,0,0.0027108,0.000903601,0.0027108,0.000903601,0.0027108,0.000903601,0.0027108,0.000903601
32,41.8947,0.38143,0.52933,1.70124,0.86446,0,0.59139,0.8605,0.7927,0.74139,0.58588,0.85298,0.7887,0.73468,0.45501,0.68664,1.20051,0.89052,0,0.00271026,0.000903421,0.00271026,0.000903421,0.00271026,0.000903421,0.00271026,0.000903421
33,43.0088,0.35857,0.46277,1.63241,0.85351,0,0.66629,0.85325,0.79955,0.74763,0.66629,0.85325,0.80092,0.71126,0.45256,0.65596,1.17457,0.89002,0,0.00270972,0.000903241,0.00270972,0.000903241,0.00270972,0.000903241,0.00270972,0.000903241
34,44.261,0.32741,0.56346,1.45963,0.85938,0,0.82834,0.80506,0.8068,0.75258,0.82834,0.80506,0.80932,0.72758,0.45474,0.59702,1.13372,0.8972,0,0.00270918,0.000903061,0.00270918,0.000903061,0.00270918,0.000903061,0.00270918,0.000903061
35,45.3753,0.35252,0.52158,1.46851,0.86606,0,0.81048,0.77155,0.81467,0.75817,0.81048,0.77155,0.81699,0.73523,0.44919,0.5658,1.11615,0.88984,0,0.00270864,0.000902881,0.00270864,0.000902881,0.00270864,0.000902881,0.00270864,0.000902881
36,46.6514,0.34079,0.3825,1.4165,0.86157,0,0.74868,0.77398,0.81556,0.76868,0.74868,0.77398,0.81394,0.73546,0.45076,0.54793,1.10732,0.89243,0,0.0027081,0.000902701,0.0027081,0.000902701,0.0027081,0.000902701,0.0027081,0.000902701
37,47.8875,0.32882,0.63087,1.39975,0.86164,0,0.78057,0.77212,0.81373,0.76401,0.78057,0.77212,0.81033,0.73264,0.44384,0.55144,1.07832,0.8939,0,0.00270756,0.000902521,0.00270756,0.000902521,0.00270756,0.000902521,0.00270756,0.000902521
38,49.143,0.35452,0.46817,1.33764,0.8548,0,0.80481,0.69596,0.81024,0.75819,0.80481,0.69596,0.8111,0.72866,0.44527,0.54421,1.02047,0.89413,0,0.00270702,0.000902341,0.00270702,0.000902341,0.00270702,0.000902341,0.00270702,0.000902341
39,50.2413,0.33918,0.48463,1.27873,0.88084,0,0.79498,0.71974,0.80458,0.7578,0.79498,0.71974,0.80545,0.73003,0.43545,0.54323,0.97808,0.88773,0,0.00270648,0.000902161,0.00270648,0.000902161,0.00270648,0.000902161,0.00270648,0.000902161
40,51.5051,0.36844,0.57517,1.38959,0.87566,0,0.8466,0.70604,0.813,0.76375,0.8466,0.70604,0.81376,0.74764,0.42703,0.53086,0.92838,0.87902,0,0.00270594,0.000901981,0.00270594,0.000901981,0.00270594,0.000901981,0.00270594,0.000901981
41,52.62,0.31729,0.52279,1.26951,0.8543,0,0.88795,0.70375,0.82308,0.77452,0.88795,0.70375,0.82403,0.75488,0.43393,0.52191,0.90886,0.87991,0,0.0027054,0.000901801,0.0027054,0.000901801,0.0027054,0.000901801,0.0027054,0.000901801
42,53.8994,0.32579,0.56512,1.207,0.86099,0,0.90302,0.71993,0.83816,0.78884,0.89745,0.71151,0.82816,0.75966,0.44117,0.53143,0.88347,0.8863,0,0.00270486,0.000901621,0.00270486,0.000901621,0.00270486,0.000901621,0.00270486,0.000901621
43,55.0111,0.35284,0.63039,1.16927,0.86749,0,0.89747,0.72429,0.83371,0.78347,0.89747,0.72429,0.83459,0.76121,0.44447,0.56462,0.87676,0.88774,0,0.00270432,0.000901441,0.00270432,0.000901441,0.00270432,0.000901441,0.00270432,0.000901441
44,56.2862,0.32645,0.41526,1.19303,0.85939,0,0.90021,0.71623,0.8355,0.78681,0.90021,0.71623,0.83559,0.77618,0.46394,0.55817,0.87409,0.90035,0,0.00270378,0.000901261,0.00270378,0.000901261,0.00270378,0.000901261,0.00270378,0.000901261
45,57.4175,0.30912,0.52612,1.09927,0.87138,0,0.90628,0.71692,0.8396,0.78715,0.90628,0.71692,0.83968,0.77801,0.46521,0.5669,0.87306,0.9026,0,0.00270324,0.000901081,0.00270324,0.000901081,0.00270324,0.000901081,0.00270324,0.000901081
46,58.6946,0.31336,0.51237,1.09848,0.84529,0,0.83266,0.74333,0.83915,0.77823,0.83266,0.74333,0.83933,0.77247,0.4631,0.58234,0.86855,0.90531,0,0.0027027,0.000900901,0.0027027,0.000900901,0.0027027,0.000900901,0.0027027,0.000900901
47,59.9199,0.32061,0.51189,1.20777,0.84646,0,0.83783,0.71467,0.8167,0.75293,0.83783,0.71467,0.8175,0.74863,0.45493,0.56903,0.87461,0.90069,0,0.00270216,0.000900721,0.00270216,0.000900721,0.00270216,0.000900721,0.00270216,0.000900721
48,61.1815,0.33257,0.68085,1.23251,0.86633,0,0.81248,0.74795,0.80783,0.75032,0.81248,0.74795,0.80866,0.7342,0.44873,0.61126,0.93257,0.89444,0,0.00270162,0.000900541,0.00270162,0.000900541,0.00270162,0.000900541,0.00270162,0.000900541
