epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
21,41.5311,0.34625,0.56945,5.67886,0.00255,2.15956,0.89099,0.04511,0.13289,0.12755,0.89099,0.04511,0.13365,0.12432,0.55073,0.73299,3.43695,0.00336,0,0.0027162,0.0009054,0.0027162,0.0009054,0.0027162,0.0009054,0.0027162,0.0009054
22,43.4224,0.40077,0.6519,5.16428,0.00271,2.20849,0.78487,0.06297,0.17021,0.16491,0.78487,0.06297,0.17103,0.158,0.55813,0.71724,3.362,0.00353,0,0.00271566,0.00090522,0.00271566,0.00090522,0.00271566,0.00090522,0.00271566,0.00090522
23,45.1777,0.37763,0.71078,4.79981,0.00253,2.17373,0.62457,0.06297,0.19136,0.18571,0.62457,0.06297,0.19188,0.1792,0.56403,0.71164,3.3236,0.00349,0,0.00271512,0.00090504,0.00271512,0.00090504,0.00271512,0.00090504,0.00271512,0.00090504
24,47.0655,0.39175,0.65251,5.00378,0.00267,2.03978,0.46435,0.06297,0.24627,0.2389,0.46435,0.06297,0.24693,0.23144,0.57695,0.68987,3.17032,0.0036,0,0.00271458,0.00090486,0.00271458,0.00090486,0.00271458,0.00090486,0.00271458,0.00090486
25,48.7165,0.38998,0.49465,5.06484,0.00293,2.04659,0.39904,0.1094,0.25736,0.24962,0.39904,0.1094,0.25801,0.24232,0.56355,0.68554,3.13999,0.00354,0,0.00271404,0.00090468,0.00271404,0.00090468,0.00271404,0.00090468,0.00271404,0.00090468
26,50.606,0.33335,0.61431,4.80741,0.00253,1.82942,0.45417,0.21508,0.37274,0.3649,0.45417,0.21508,0.3734,0.35622,0.53653,0.68058,3.07256,0.00322,0,0.0027135,0.0009045,0.0027135,0.0009045,0.0027135,0.0009045,0.0027135,0.0009045
27,52.2396,0.42102,0.52767,4.94521,0.00275,1.84232,0.42974,0.20124,0.30006,0.28622,0.42974,0.20124,0.30072,0.28262,0.52904,0.67456,3.03148,0.00323,0,0.00271296,0.00090432,0.00271296,0.00090432,0.00271296,0.00090432,0.00271296,0.00090432
28,54.1105,0.42628,0.70514,4.76962,0.00278,1.82633,0.4495,0.18338,0.30563,0.29651,0.4495,0.18338,0.30635,0.29021,0.51845,0.68501,2.94126,0.00315,0,0.00271242,0.00090414,0.00271242,0.00090414,0.00271242,0.00090414,0.00271242,0.00090414
29,55.8818,0.3706,0.92505,4.78513,0.00269,1.56658,0.46186,0.18338,0.29622,0.2862,0.46186,0.18338,0.29699,0.2804,0.52421,0.69168,2.89159,0.0032,0,0.00271188,0.000903961,0.00271188,0.000903961,0.00271188,0.000903961,0.00271188,0.000903961
30,57.7734,0.38648,0.66023,4.55956,0.00279,1.64773,0.47331,0.19201,0.30961,0.29875,0.47331,0.19201,0.31034,0.29156,0.52201,0.67814,2.79719,0.0032,0,0.00271134,0.000903781,0.00271134,0.000903781,0.00271134,0.000903781,0.00271134,0.000903781
31,59.3985,0.37777,1.04856,4.16289,0.00248,1.53158,0.48863,0.21062,0.33801,0.32654,0.48863,0.21062,0.33874,0.31955,0.52925,0.67424,2.75175,0.00338,0,0.0027108,0.000903601,0.0027108,0.000903601,0.0027108,0.000903601,0.0027108,0.000903601
32,61.2686,0.43915,0.72099,4.44274,0.00294,1.53909,0.48429,0.34866,0.36064,0.34503,0.48429,0.34866,0.36137,0.33812,0.53195,0.69315,2.6899,0.00327,0,0.00271026,0.000903421,0.00271026,0.000903421,0.00271026,0.000903421,0.00271026,0.000903421
33,63.0378,0.36556,0.81261,4.5026,0.00254,1.36569,0.49341,0.34866,0.37178,0.35719,0.49341,0.34866,0.37254,0.34905,0.53387,0.70141,2.64633,0.00339,0,0.00270972,0.000903241,0.00270972,0.000903241,0.00270972,0.000903241,0.00270972,0.000903241
34,64.9237,0.37382,0.64537,4.41104,0.00252,1.08741,0.51055,0.39223,0.39483,0.3714,0.51055,0.39223,0.39555,0.36285,0.52835,0.69892,2.57003,0.00323,0,0.00270918,0.000903061,0.00270918,0.000903061,0.00270918,0.000903061,0.00270918,0.000903061
35,66.5748,0.41598,0.74294,4.19299,0.00298,1.36122,0.57234,0.40058,0.39223,0.36362,0.57234,0.40058,0.3929,0.35206,0.53764,0.70756,2.54639,0.00335,0,0.00270864,0.000902881,0.00270864,0.000902881,0.00270864,0.000902881,0.00270864,0.000902881
36,68.4569,0.38765,0.44569,4.26787,0.0025,1.18465,0.54409,0.44214,0.406,0.37673,0.53934,0.43462,0.39963,0.36647,0.52812,0.73831,2.48934,0.00316,0,0.0027081,0.000902701,0.0027081,0.000902701,0.0027081,0.000902701,0.0027081,0.000902701
37,70.1149,0.38776,0.734,4.15487,0.00252,1.23642,0.59893,0.40763,0.41634,0.38839,0.59349,0.40011,0.41049,0.3766,0.52722,0.74108,2.45174,0.00313,0,0.00270756,0.000902521,0.00270756,0.000902521,0.00270756,0.000902521,0.00270756,0.000902521
