epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
22,63.9154,0.65992,1.23774,2.67092,0.00689,0.90744,0.60633,0.65988,0.64731,0.57423,0.57565,0.62524,0.60822,0.59775,0.68214,0.9164,1.45169,0.00936,0,0.0298753,0.00995842,0.0298753,0.00995842,0.0298753,0.00995842,0.0298753,0.00995842
23,66.456,0.67335,1.24449,2.78857,0.00697,0.87695,0.76468,0.60091,0.70734,0.67383,0.76468,0.60091,0.70698,0.69359,0.55224,0.82493,1.31939,0.00605,0,0.0298693,0.00995644,0.0298693,0.00995644,0.0298693,0.00995644,0.0298693,0.00995644
24,69.2695,0.65715,1.11791,2.75307,0.00727,1.05613,0.79663,0.61781,0.72997,0.65257,0.79663,0.61781,0.73851,0.72999,0.73073,0.97024,1.16685,0.00938,0,0.0298634,0.00995446,0.0298634,0.00995446,0.0298634,0.00995446,0.0298634,0.00995446
25,71.9793,0.7566,1.03289,2.48165,0.00858,0.81424,0.58981,0.66597,0.73382,0.67663,0.58981,0.66597,0.73688,0.73463,0.62667,0.50818,1.30071,0.0065,0,0.0298574,0.00995248,0.0298574,0.00995248,0.0298574,0.00995248,0.0298574,0.00995248
26,74.7837,0.67309,0.82436,2.40114,0.00761,0.70086,0.76623,0.56293,0.68973,0.62027,0.76623,0.56293,0.69806,0.68122,0.75322,0.84325,1.44212,0.01046,0,0.0298515,0.0099505,0.0298515,0.0099505,0.0298515,0.0099505,0.0298515,0.0099505
27,77.3215,0.6496,1.29179,2.37759,0.00738,0.74833,0.75541,0.4959,0.61069,0.55533,0.75541,0.4959,0.61356,0.59058,0.63336,1.00866,1.55087,0.00826,0,0.0298456,0.00994852,0.0298456,0.00994852,0.0298456,0.00994852,0.0298456,0.00994852
28,80.1165,0.63701,1.20535,2.29729,0.00674,0.77892,0.74534,0.61743,0.70796,0.62962,0.74534,0.61743,0.71039,0.70429,0.69955,0.97783,1.32407,0.00975,0,0.0298396,0.00994654,0.0298396,0.00994654,0.0298396,0.00994654,0.0298396,0.00994654
29,82.6772,0.71513,0.9429,2.14549,0.00767,0.76865,0.66098,0.70401,0.71675,0.65998,0.66098,0.70401,0.71959,0.70249,0.62852,0.96406,1.42642,0.00829,0,0.0298337,0.00994456,0.0298337,0.00994456,0.0298337,0.00994456,0.0298337,0.00994456
30,85.6037,0.68045,1.26021,2.03542,0.00738,0.6716,0.78861,0.70622,0.80999,0.73274,0.78861,0.70622,0.81017,0.79629,0.69055,0.88366,1.0244,0.00863,0,0.0298277,0.00994258,0.0298277,0.00994258,0.0298277,0.00994258,0.0298277,0.00994258
31,88.1484,0.7185,1.12564,2.1459,0.00802,0.78786,0.56069,0.68139,0.69397,0.63832,0.56069,0.68139,0.69397,0.68232,0.64372,0.8528,1.14252,0.00839,0,0.0298218,0.0099406,0.0298218,0.0099406,0.0298218,0.0099406,0.0298218,0.0099406
32,90.9381,0.64423,1.30618,2.05357,0.0067,0.79307,0.73695,0.5947,0.73268,0.63935,0.73695,0.5947,0.73519,0.7245,0.73151,0.86698,1.18079,0.01021,0,0.0298159,0.00993862,0.0298159,0.00993862,0.0298159,0.00993862,0.0298159,0.00993862
33,93.4767,0.59799,1.24044,2.03199,0.007,0.8163,0.751,0.6572,0.80062,0.6912,0.751,0.6572,0.80546,0.80451,0.81452,0.50466,1.03187,0.01142,0,0.0298099,0.00993664,0.0298099,0.00993664,0.0298099,0.00993664,0.0298099,0.00993664
34,96.273,0.60624,0.9661,1.82396,0.00613,0.67645,0.67988,0.63809,0.68325,0.59825,0.67988,0.63809,0.68431,0.68122,0.76822,0.75465,1.15542,0.0103,0,0.029804,0.00993466,0.029804,0.00993466,0.029804,0.00993466,0.029804,0.00993466
35,98.8138,0.66183,0.84994,1.88221,0.00719,0.6977,0.75333,0.61902,0.69663,0.62066,0.75333,0.61902,0.69859,0.6677,0.74868,0.78816,1.16202,0.00953,0,0.029798,0.00993268,0.029798,0.00993268,0.029798,0.00993268,0.029798,0.00993268
36,101.748,0.70374,0.82693,1.72179,0.00835,0.56235,0.80428,0.60823,0.69486,0.60341,0.80428,0.60823,0.69792,0.68796,0.80415,0.5234,1.2733,0.0116,0,0.0297921,0.0099307,0.0297921,0.0099307,0.0297921,0.0099307,0.0297921,0.0099307
37,104.296,0.66395,1.00037,1.8392,0.0072,0.73107,0.82169,0.65706,0.77955,0.72864,0.82169,0.65706,0.78186,0.75994,0.60673,0.53419,0.97185,0.0078,0,0.0297862,0.00992872,0.0297862,0.00992872,0.0297862,0.00992872,0.0297862,0.00992872
38,107.093,0.65643,0.82623,1.65034,0.00746,0.54804,0.71205,0.71691,0.78325,0.65114,0.71205,0.71691,0.7908,0.77559,0.89825,0.59141,0.97206,0.01268,0,0.0297802,0.00992674,0.0297802,0.00992674,0.0297802,0.00992674,0.0297802,0.00992674
39,109.633,0.70432,0.89738,1.54795,0.00733,0.53653,0.78117,0.67081,0.80129,0.67695,0.78117,0.67081,0.81047,0.79967,0.814,0.5613,1.10611,0.01184,0,0.0297743,0.00992476,0.0297743,0.00992476,0.0297743,0.00992476,0.0297743,0.00992476
40,112.556,0.65675,0.87616,1.63769,0.00725,0.61097,0.60151,0.6897,0.67482,0.62257,0.59915,0.62753,0.60887,0.59226,0.63116,1.26992,1.39137,0.00787,0,0.0297683,0.00992278,0.0297683,0.00992278,0.0297683,0.00992278,0.0297683,0.00992278
41,115.101,0.67269,0.8679,1.63863,0.00728,0.77734,0.70686,0.7396,0.76164,0.70029,0.70686,0.7396,0.77527,0.76313,0.57968,0.5515,1.068,0.00633,0,0.0297624,0.0099208,0.0297624,0.0099208,0.0297624,0.0099208,0.0297624,0.0099208
42,117.892,0.63617,0.8443,1.5545,0.00666,0.5265,0.81373,0.75397,0.79756,0.6979,0.81373,0.75397,0.79838,0.78266,0.79203,0.61867,1.11,0.01119,0,0.0297565,0.00991882,0.0297565,0.00991882,0.0297565,0.00991882,0.0297565,0.00991882
43,120.425,0.64421,0.95858,1.51576,0.00723,0.73473,0.85299,0.57142,0.78285,0.70687,0.85299,0.57142,0.7831,0.75909,0.6758,0.70117,1.08693,0.00854,0,0.0297505,0.00991684,0.0297505,0.00991684,0.0297505,0.00991684,0.0297505,0.00991684
44,123.224,0.63683,0.87473,1.58861,0.00657,0.75257,0.83571,0.66006,0.83538,0.72525,0.83571,0.66006,0.84084,0.8253,0.79233,0.5384,0.92159,0.01105,0,0.0297446,0.00991486,0.0297446,0.00991486,0.0297446,0.00991486,0.0297446,0.00991486
45,125.906,0.69888,0.99589,1.45067,0.0072,0.56184,0.82259,0.65071,0.81477,0.70479,0.82259,0.65071,0.82635,0.80395,0.83435,0.58654,0.97271,0.01143,0,0.0297386,0.00991288,0.0297386,0.00991288,0.0297386,0.00991288,0.0297386,0.00991288
46,128.692,0.69185,1.03422,1.41321,0.00765,0.49167,0.86914,0.70441,0.85639,0.7436,0.86914,0.70441,0.85639,0.83972,0.77679,0.5693,0.85555,0.01103,0,0.0297327,0.0099109,0.0297327,0.0099109,0.0297327,0.0099109,0.0297327,0.0099109
47,131.228,0.7188,0.91495,1.38377,0.008,0.49749,0.71854,0.7156,0.78133,0.66961,0.71854,0.7156,0.78249,0.75757,0.77671,0.65956,0.96595,0.01086,0,0.0297268,0.00990892,0.0297268,0.00990892,0.0297268,0.00990892,0.0297268,0.00990892
48,134.018,0.65311,1.02107,1.33252,0.0075,0.46977,0.62703,0.66007,0.66667,0.59257,0.62703,0.66007,0.67956,0.66815,0.65154,0.61856,1.34255,0.00846,0,0.0297208,0.00990694,0.0297208,0.00990694,0.0297208,0.00990694,0.0297208,0.00990694
