epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,1.46891,0.4975,1.16202,3.76847,0.97101,0,0.01251,0.63695,0.1168,0.10167,0.01526,0.64944,0.11784,0.09991,0.45843,0.83353,3.49759,0.89518,0,0.00013635,4.545e-05,0.00013635,4.545e-05,0.00013635,4.545e-05,0.00013635,4.545e-05
2,3.10983,0.50902,1.60733,3.77503,0.96797,0,0.02298,0.64729,0.10475,0.09435,0.02287,0.64474,0.10562,0.09543,0.44635,0.84017,3.49761,0.89121,0,0.000299911,9.99702e-05,0.000299911,9.99702e-05,0.000299911,9.99702e-05,0.000299911,9.99702e-05
3,4.82433,0.48906,1.24099,3.74221,0.96769,0,0.027,0.61936,0.08706,0.08189,0.02687,0.61681,0.08725,0.08463,0.42636,0.78786,3.47917,0.88936,0,0.000463406,0.000154469,0.000463406,0.000154469,0.000463406,0.000154469,0.000463406,0.000154469
4,6.24872,0.48733,1.13993,3.72612,0.95633,0,0.02779,0.6112,0.10484,0.1,0.02765,0.60865,0.10432,0.10211,0.41545,0.76655,3.45768,0.88018,0,0.000626837,0.000208946,0.000626837,0.000208946,0.000626837,0.000208946,0.000626837,0.000208946
5,7.6707,0.41957,1.15883,3.68592,0.90206,0,0.03322,0.67739,0.12981,0.12313,0.03718,0.68491,0.13291,0.12971,0.39991,0.72594,3.43372,0.87849,0,0.000790204,0.000263401,0.000790204,0.000263401,0.000790204,0.000263401,0.000790204,0.000263401
6,9.08333,0.43641,0.96705,3.74142,0.92524,0,0.03207,0.66705,0.13826,0.13168,0.03893,0.69995,0.14417,0.13727,0.39084,0.71611,3.42039,0.87772,0,0.000953505,0.000317835,0.000953505,0.000317835,0.000953505,0.000317835,0.000953505,0.000317835
7,10.4978,0.38998,0.75039,3.62007,0.91088,0,0.03001,0.69243,0.13902,0.13215,0.03336,0.74076,0.14265,0.13688,0.39502,0.68008,3.40318,0.8703,0,0.00111674,0.000372247,0.00111674,0.000372247,0.00111674,0.000372247,0.00111674,0.000372247
8,12.1005,0.41351,1.07325,3.57542,0.90232,0,0.02751,0.73539,0.15278,0.14152,0.0316,0.779,0.15481,0.14463,0.40727,0.64811,3.3721,0.87187,0,0.00127991,0.000426638,0.00127991,0.000426638,0.00127991,0.000426638,0.00127991,0.000426638
9,13.5228,0.38564,0.6788,3.53705,0.89563,0,0.02366,0.79189,0.14684,0.12877,0.02501,0.79941,0.14204,0.12976,0.39672,0.62036,3.35123,0.86445,0,0.00144302,0.000481007,0.00144302,0.000481007,0.00144302,0.000481007,0.00144302,0.000481007
10,14.7873,0.40094,0.87987,3.47605,0.89404,0,0.02274,0.81727,0.15573,0.13806,0.02397,0.82479,0.15669,0.14086,0.38407,0.59878,3.3356,0.86394,0,0.00160606,0.000535354,0.00160606,0.000535354,0.00160606,0.000535354,0.00160606,0.000535354
