epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,2.39263,0.53026,1.82352,3.77907,1.02967,0,0.01054,0.73333,0.12253,0.11531,0.01054,0.73333,0.11942,0.1146,0.29037,0.52644,3.2406,0.81131,0,0.0027,0.0009,0.0027,0.0009,0.0027,0.0009,0.0027,0.0009
2,5.01897,0.43109,1.80227,3.61086,0.97095,0,0.02019,0.80952,0.19598,0.18863,0.02041,0.8631,0.19935,0.19157,0.25511,0.5353,3.22776,0.80994,0,0.00569887,0.00189962,0.00569887,0.00189962,0.00569887,0.00189962,0.00569887,0.00189962
3,7.03686,0.45053,1.57809,3.51219,0.96914,0,0.023,0.86905,0.24916,0.24793,0.02313,0.8869,0.25084,0.24772,0.24486,0.60152,3.20202,0.80588,0,0.00869655,0.00289885,0.00869655,0.00289885,0.00869655,0.00289885,0.00869655,0.00289885
4,9.20261,0.46383,1.17567,3.33066,0.9494,0,0.01584,0.8869,0.21797,0.21278,0.01584,0.8869,0.21839,0.21193,0.262,0.60078,3.1043,0.79207,0,0.0116931,0.00389768,0.0116931,0.00389768,0.0116931,0.00389768,0.0116931,0.00389768
5,11.3375,0.49097,1.12237,3.10846,0.96253,0,0.01343,0.93452,0.27925,0.27522,0.01295,0.89881,0.27936,0.27669,0.33852,0.72857,2.98036,0.82161,0,0.0146884,0.00489612,0.0146884,0.00489612,0.0146884,0.00489612,0.0146884,0.00489612
6,13.3304,0.50607,1.15542,2.73029,0.95164,0,0.00543,0.90476,0.34085,0.32605,0.00564,0.92262,0.34343,0.3329,0.45511,0.73232,2.67437,0.85939,0,0.0176825,0.00589416,0.0176825,0.00589416,0.0176825,0.00589416,0.0176825,0.00589416
7,15.3624,0.56543,1.21702,2.53792,0.94666,0,0.90606,0.03571,0.37795,0.35559,0.00482,0.8869,0.33051,0.31018,0.40556,2.02395,2.60599,0.84139,0,0.0206754,0.0068918,0.0206754,0.0068918,0.0206754,0.0068918,0.0206754,0.0068918
8,17.2158,0.53484,1.14339,2.33977,0.94635,0,0.41531,0.16284,0.25854,0.24206,0.41531,0.16284,0.26194,0.24486,0.47526,1.36748,2.47349,0.85922,0,0.0236672,0.00788905,0.0236672,0.00788905,0.0236672,0.00788905,0.0236672,0.00788905
9,19.0446,0.60781,1.205,2.12547,0.96202,0,0.73667,0.47381,0.60265,0.53084,0.73667,0.47381,0.60294,0.53102,0.5623,1.93613,2.2727,0.91023,0,0.0266577,0.0088859,0.0266577,0.0088859,0.0266577,0.0088859,0.0266577,0.0088859
10,20.9046,0.64075,1.13784,2.13094,0.9839,0,0.36838,0.57225,0.54702,0.50069,0.36838,0.57225,0.54702,0.52598,0.53424,0.86854,2.07202,0.89407,0,0.0296471,0.00988236,0.0296471,0.00988236,0.0296471,0.00988236,0.0296471,0.00988236
11,22.575,0.5992,0.96041,2.12185,0.93676,0,0.5575,0.53439,0.55806,0.49097,0.5575,0.53439,0.56079,0.54439,0.61539,0.58151,2.07026,0.91539,0,0.0299406,0.0099802,0.0299406,0.0099802,0.0299406,0.0099802,0.0299406,0.0099802
12,24.6006,0.62563,1.32801,1.95815,0.97744,0,0.32277,0.31548,0.3445,0.27749,0.32277,0.31548,0.34353,0.29935,0.63996,1.89972,4.50646,0.98362,0,0.0299347,0.00997822,0.0299347,0.00997822,0.0299347,0.00997822,0.0299347,0.00997822
13,26.5593,0.59796,1.13111,1.92837,0.95931,0,0.7155,0.49269,0.56942,0.50605,0.7155,0.49269,0.57367,0.51958,0.55404,1.32714,2.13808,0.9193,0,0.0299287,0.00997624,0.0299287,0.00997624,0.0299287,0.00997624,0.0299287,0.00997624
14,28.4036,0.58987,1.16653,1.78024,0.95259,0,0.4953,0.67671,0.6492,0.53794,0.4953,0.67671,0.65355,0.59489,0.77,1.42891,3.99623,1.08932,0,0.0299228,0.00997426,0.0299228,0.00997426,0.0299228,0.00997426,0.0299228,0.00997426
15,30.0897,0.67104,1.60565,1.84827,0.97186,0,0.1833,0.24841,0.23879,0.19462,0.15859,0.16809,0.19444,0.14168,0.82567,6.90772,3.37385,1.18766,0,0.0299168,0.00997228,0.0299168,0.00997228,0.0299168,0.00997228,0.0299168,0.00997228
16,31.9229,0.65241,1.33247,1.79308,0.99852,0,0.1664,0.20344,0.15132,0.12924,0.16531,0.2119,0.17776,0.13418,1.38597,5.44595,3.94222,2.19423,0,0.0299109,0.0099703,0.0299109,0.0099703,0.0299109,0.0099703,0.0299109,0.0099703
17,33.7135,0.66027,1.36199,1.87447,0.97749,0,0.17185,0.20238,0.09669,0.08037,0.16868,0.13095,0.09133,0.06749,1.6454,7.11013,4.49087,2.03112,0,0.029905,0.00996832,0.029905,0.00996832,0.029905,0.00996832,0.029905,0.00996832
18,35.5464,0.71117,1.2405,1.70994,0.99753,0,0.25702,0.66709,0.46025,0.42448,0.25702,0.66709,0.4608,0.44639,0.63217,1.4376,4.11594,0.99716,0,0.029899,0.00996634,0.029899,0.00996634,0.029899,0.00996634,0.029899,0.00996634
19,37.2248,0.633,1.24245,1.69872,0.97675,0,0.55184,0.62541,0.52619,0.46864,0.55689,0.63718,0.53323,0.46796,0.62603,1.14539,2.83765,0.9868,0,0.0298931,0.00996436,0.0298931,0.00996436,0.0298931,0.00996436,0.0298931,0.00996436
20,39.0482,0.68566,1.09632,1.78137,0.99698,0,0.36379,0.29643,0.10594,0.06983,0.33978,0.22619,0.07194,0.03944,1.09745,6.08003,13.5525,1.35687,0,0.0298871,0.00996238,0.0298871,0.00996238,0.0298871,0.00996238,0.0298871,0.00996238
21,40.711,0.64524,1.11712,1.67439,0.98615,0,0.67647,0.64881,0.63804,0.5561,0.66943,0.67857,0.65762,0.58052,0.6083,1.45952,3.02169,0.97723,0,0.0298812,0.0099604,0.0298812,0.0099604,0.0298812,0.0099604,0.0298812,0.0099604
22,42.5699,0.68213,1.04853,1.55453,0.98518,0,0.44556,0.5381,0.37233,0.32815,0.43743,0.49048,0.33573,0.32469,0.80709,4.54565,14.9418,1.2139,0,0.0298753,0.00995842,0.0298753,0.00995842,0.0298753,0.00995842,0.0298753,0.00995842
23,44.2299,0.60435,1.38431,1.54955,0.9785,0,0.36932,0.69074,0.457,0.40939,0.36932,0.69074,0.45884,0.42954,0.47567,1.38566,3.10535,0.87399,0,0.0298693,0.00995644,0.0298693,0.00995644,0.0298693,0.00995644,0.0298693,0.00995644
24,46.0612,0.64122,1.10691,1.66702,0.99092,0,0.63927,0.65268,0.64448,0.54258,0.63927,0.65268,0.64682,0.61201,0.59138,0.64777,3.45762,0.93767,0,0.0298634,0.00995446,0.0298634,0.00995446,0.0298634,0.00995446,0.0298634,0.00995446
25,47.764,0.64288,1.01524,1.41997,0.96387,0,0.49907,0.72317,0.66617,0.5528,0.51589,0.73497,0.67938,0.64823,0.64428,0.9907,3.52239,0.96202,0,0.0298574,0.00995248,0.0298574,0.00995248,0.0298574,0.00995248,0.0298574,0.00995248
26,49.7392,0.6443,0.85921,1.54302,0.95973,0,0.55755,0.44048,0.47107,0.39031,0.56012,0.44305,0.49107,0.4472,0.77804,1.36676,2.10636,1.11436,0,0.0298515,0.0099505,0.0298515,0.0099505,0.0298515,0.0099505,0.0298515,0.0099505
27,51.3982,0.6108,1.26669,1.47343,0.97722,0,0.65118,0.41667,0.42696,0.36894,0.65189,0.41667,0.41406,0.36922,1.18338,4.83446,2.0508,1.41014,0,0.0298456,0.00994852,0.0298456,0.00994852,0.0298456,0.00994852,0.0298456,0.00994852
28,53.2117,0.58663,1.26104,1.41006,0.97609,0,0.64479,0.58432,0.52128,0.43112,0.64479,0.58432,0.53085,0.48026,1.0207,4.35213,2.19635,1.35954,0,0.0298396,0.00994654,0.0298396,0.00994654,0.0298396,0.00994654,0.0298396,0.00994654
29,54.8749,0.61967,0.96427,1.37791,0.97124,0,0.43132,0.53417,0.47643,0.40785,0.43132,0.53417,0.48372,0.46792,0.61566,1.51428,1.86653,0.94529,0,0.0298337,0.00994456,0.0298337,0.00994456,0.0298337,0.00994456,0.0298337,0.00994456
30,56.6995,0.59577,1.18225,1.33082,0.95574,0,0.60649,0.70373,0.70572,0.59701,0.58644,0.68195,0.68873,0.63543,0.72621,2.42112,1.25019,1.04389,0,0.0298277,0.00994258,0.0298277,0.00994258,0.0298277,0.00994258,0.0298277,0.00994258
31,58.3817,0.63561,1.08589,1.38739,0.96167,0,0.55522,0.72285,0.71053,0.6262,0.55925,0.72823,0.72205,0.68517,0.70505,1.73211,1.28191,0.97824,0,0.0298218,0.0099406,0.0298218,0.0099406,0.0298218,0.0099406,0.0298218,0.0099406
32,60.2039,0.61464,1.15487,1.30167,0.95969,0,0.64873,0.65717,0.77229,0.67244,0.64873,0.65717,0.77318,0.69135,0.54334,1.25178,1.36223,0.91714,0,0.0298159,0.00993862,0.0298159,0.00993862,0.0298159,0.00993862,0.0298159,0.00993862
33,61.8719,0.59433,0.99805,1.30457,0.96975,0,0.47082,0.6739,0.63536,0.52747,0.4401,0.6631,0.62762,0.59785,0.55591,0.78271,1.80862,0.92036,0,0.0298099,0.00993664,0.0298099,0.00993664,0.0298099,0.00993664,0.0298099,0.00993664
34,63.7086,0.59054,0.93963,1.20444,0.95263,0,0.65595,0.66108,0.66541,0.60356,0.65595,0.66108,0.6693,0.65604,0.5614,0.9096,2.9977,0.91885,0,0.029804,0.00993466,0.029804,0.00993466,0.029804,0.00993466,0.029804,0.00993466
35,65.4827,0.6332,0.78998,1.16655,0.9639,0,0.65289,0.67629,0.74841,0.67546,0.67071,0.68819,0.77009,0.74211,0.59238,0.74385,1.71827,0.92496,0,0.029798,0.00993268,0.029798,0.00993268,0.029798,0.00993268,0.029798,0.00993268
36,67.3033,0.5659,0.89354,1.06847,0.96137,0,0.8237,0.76889,0.82922,0.78202,0.8237,0.76889,0.83485,0.81365,0.45097,0.51544,1.07382,0.86762,0,0.0297921,0.0099307,0.0297921,0.0099307,0.0297921,0.0099307,0.0297921,0.0099307
37,68.9508,0.58092,0.93651,1.12532,0.97967,0,0.58026,0.73188,0.73654,0.67247,0.58026,0.73188,0.73633,0.71195,0.47542,0.51608,1.41929,0.86568,0,0.0297862,0.00992872,0.0297862,0.00992872,0.0297862,0.00992872,0.0297862,0.00992872
38,70.7697,0.57488,0.70389,1.09348,0.96973,0,0.74959,0.79999,0.85242,0.77895,0.74959,0.79999,0.85318,0.82884,0.46829,0.40173,1.14566,0.8618,0,0.0297802,0.00992674,0.0297802,0.00992674,0.0297802,0.00992674,0.0297802,0.00992674
39,72.4327,0.61849,0.98723,1.07661,0.9628,0,0.64425,0.499,0.44508,0.39143,0.64425,0.499,0.44554,0.41227,0.46085,0.92553,2.39425,0.88785,0,0.0297743,0.00992476,0.0297743,0.00992476,0.0297743,0.00992476,0.0297743,0.00992476
40,74.2451,0.56975,0.79962,1.09713,0.94158,0,0.72616,0.73775,0.74997,0.65623,0.72616,0.73775,0.75517,0.73718,0.51532,0.37977,1.16095,0.87894,0,0.0297683,0.00992278,0.0297683,0.00992278,0.0297683,0.00992278,0.0297683,0.00992278
41,75.902,0.57205,0.91914,1.16003,0.95185,0,0.79118,0.55357,0.68317,0.63105,0.79118,0.55357,0.68614,0.67847,0.42501,0.53284,1.48212,0.829,0,0.0297624,0.0099208,0.0297624,0.0099208,0.0297624,0.0099208,0.0297624,0.0099208
42,77.7309,0.56994,0.8215,1.14416,0.95324,0,0.55413,0.59148,0.64917,0.59945,0.55413,0.59148,0.65068,0.61514,0.57625,1.57747,1.92842,0.93649,0,0.0297565,0.00991882,0.0297565,0.00991882,0.0297565,0.00991882,0.0297565,0.00991882
43,79.5039,0.58078,0.80459,1.10099,0.94437,0,0.54761,0.74299,0.73044,0.6923,0.54761,0.74299,0.73002,0.70969,0.46038,0.56321,1.77507,0.86091,0,0.0297505,0.00991684,0.0297505,0.00991684,0.0297505,0.00991684,0.0297505,0.00991684
44,81.3281,0.55406,0.86456,1.06874,0.94963,0,0.87423,0.60417,0.76461,0.71981,0.87423,0.60417,0.76779,0.75054,0.42984,0.50028,1.09628,0.84265,0,0.0297446,0.00991486,0.0297446,0.00991486,0.0297446,0.00991486,0.0297446,0.00991486
45,83.0082,0.57342,0.90868,1.08249,0.97193,0,0.77869,0.73332,0.76892,0.71989,0.77869,0.73332,0.76885,0.69901,0.485,1.2365,1.2054,0.90453,0,0.0297386,0.00991288,0.0297386,0.00991288,0.0297386,0.00991288,0.0297386,0.00991288
46,84.8275,0.57047,0.80751,0.98087,0.957,0,0.64319,0.81366,0.82396,0.76318,0.64319,0.81366,0.82396,0.80171,0.51205,0.82452,1.09225,0.90232,0,0.0297327,0.0099109,0.0297327,0.0099109,0.0297327,0.0099109,0.0297327,0.0099109
47,86.4693,0.61459,0.84843,1.02879,0.96488,0,0.56062,0.76481,0.72149,0.68539,0.56062,0.76481,0.7199,0.70857,0.43752,0.69428,1.25449,0.87778,0,0.0297268,0.00990892,0.0297268,0.00990892,0.0297268,0.00990892,0.0297268,0.00990892
48,88.2824,0.53621,0.90425,0.94095,0.95075,0,0.60407,0.7111,0.77083,0.70605,0.60407,0.7111,0.77115,0.74964,0.45311,0.54131,1.3608,0.85739,0,0.0297208,0.00990694,0.0297208,0.00990694,0.0297208,0.00990694,0.0297208,0.00990694
49,89.9536,0.57664,0.95367,1.13924,0.97666,0,0.60105,0.58376,0.62558,0.58977,0.60105,0.58376,0.62558,0.59616,0.43728,0.81392,1.87058,0.87015,0,0.0297149,0.00990496,0.0297149,0.00990496,0.0297149,0.00990496,0.0297149,0.00990496
50,91.7753,0.59379,0.94595,1.01023,0.95769,0,0.62661,0.61167,0.58195,0.53999,0.60178,0.577,0.53889,0.52574,0.43509,0.67488,1.33608,0.84357,0,0.0297089,0.00990298,0.0297089,0.00990298,0.0297089,0.00990298,0.0297089,0.00990298
51,93.4167,0.54201,0.77527,1.0339,0.96568,0,0.65932,0.47329,0.59983,0.57616,0.65932,0.47329,0.59803,0.58809,0.37526,0.54108,1.35755,0.84059,0,0.029703,0.009901,0.029703,0.009901,0.029703,0.009901,0.029703,0.009901
52,95.2285,0.56766,0.72626,1.03087,0.94499,0,0.67682,0.68266,0.74896,0.71554,0.67682,0.68266,0.74623,0.71406,0.39876,0.5503,0.96609,0.86632,0,0.0296971,0.00989902,0.0296971,0.00989902,0.0296971,0.00989902,0.0296971,0.00989902
53,97.0112,0.53386,0.75323,1.02717,0.95967,0,0.57483,0.65764,0.70972,0.65431,0.57483,0.65764,0.70961,0.69284,0.43686,0.40381,1.2315,0.87084,0,0.0296911,0.00989704,0.0296911,0.00989704,0.0296911,0.00989704,0.0296911,0.00989704
54,98.8384,0.54184,0.99327,0.97539,0.94138,0,0.77085,0.72421,0.7484,0.70951,0.77085,0.72421,0.74989,0.74251,0.41022,0.74146,1.19043,0.862,0,0.0296852,0.00989506,0.0296852,0.00989506,0.0296852,0.00989506,0.0296852,0.00989506
55,100.506,0.58169,0.88415,0.93321,0.96066,0,0.77955,0.62898,0.75249,0.70587,0.75922,0.61731,0.73925,0.71121,0.4137,1.29503,1.30566,0.86262,0,0.0296792,0.00989308,0.0296792,0.00989308,0.0296792,0.00989308,0.0296792,0.00989308
56,102.329,0.53258,0.93615,0.90922,0.94071,0,0.75867,0.49317,0.65729,0.61427,0.73538,0.48175,0.64466,0.59662,0.48129,1.45375,1.42572,0.87841,0,0.0296733,0.0098911,0.0296733,0.0098911,0.0296733,0.0098911,0.0296733,0.0098911
57,103.983,0.54931,0.83909,0.88833,0.94403,0,0.49876,0.52124,0.57611,0.51357,0.48089,0.50939,0.56092,0.55129,0.52748,1.17187,1.92824,0.88118,0,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912
58,105.805,0.53289,0.95009,0.90612,0.915,0,0.84685,0.74548,0.81902,0.76774,0.79272,0.76577,0.77458,0.73054,0.41609,1.08465,0.96182,0.8535,0,0.0296614,0.00988714,0.0296614,0.00988714,0.0296614,0.00988714,0.0296614,0.00988714
59,107.462,0.52597,0.6905,0.818,0.9382,0,0.86445,0.68464,0.80357,0.73175,0.8342,0.64961,0.74431,0.67749,0.42243,1.19828,0.94619,0.86405,0,0.0296555,0.00988516,0.0296555,0.00988516,0.0296555,0.00988516,0.0296555,0.00988516
60,109.291,0.51533,0.82101,0.83697,0.94615,0,0.86055,0.79745,0.85368,0.79328,0.86055,0.79745,0.85157,0.8157,0.38484,0.63221,0.83863,0.84582,0,0.0296495,0.00988318,0.0296495,0.00988318,0.0296495,0.00988318,0.0296495,0.00988318
