epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,2.88231,0.6117,3.0754,6.86152,0.00582,12.7674,0.011,0.40357,0.02443,0.02256,0.011,0.40357,0.02468,0.02084,0.36713,2.42248,3.27634,0.00238,0,0.0027,0.0009,0.0027,0.0009,0.0027,0.0009,0.0027,0.0009
2,6.91844,0.52421,2.96326,6.27743,0.00473,6.20457,0.00477,0.32143,0.01793,0.01749,0.00643,0.375,0.02101,0.02071,0.35696,1.25404,3.26119,0.00295,0,0.00569887,0.00189962,0.00569887,0.00189962,0.00569887,0.00189962,0.00569887,0.00189962
3,10.3757,0.47901,1.97724,6.2834,0.00434,3.56093,0.03433,0.475,0.09104,0.08851,0.03433,0.475,0.09122,0.09065,0.33325,0.7846,3.26309,0.00231,0,0.00869655,0.00289885,0.00869655,0.00289885,0.00869655,0.00289885,0.00869655,0.00289885
4,13.6642,0.48322,1.60288,6.30847,0.00495,2.6785,0.01697,0.70595,0.06833,0.06195,0.01697,0.70595,0.06868,0.06583,0.42782,0.70053,3.27565,0.00402,0,0.0116931,0.00389768,0.0116931,0.00389768,0.0116931,0.00389768,0.0116931,0.00389768
5,16.9548,0.52287,1.43671,6.27556,0.00522,2.07179,0.00996,0.8869,0.12991,0.12146,0.00999,0.90476,0.12999,0.12973,0.47881,0.64309,3.29231,0.00519,0,0.0146884,0.00489612,0.0146884,0.00489612,0.0146884,0.00489612,0.0146884,0.00489612
6,20.0224,0.49423,1.27607,5.7058,0.00549,1.85572,0.00632,0.92262,0.28448,0.26566,0.00664,0.95238,0.28409,0.28303,0.50954,0.99417,3.30324,0.00521,0,0.0176825,0.00589416,0.0176825,0.00589416,0.0176825,0.00589416,0.0176825,0.00589416
7,22.8189,0.56289,1.42795,5.21344,0.00573,1.72715,0.00491,0.92262,0.32584,0.30018,0.00512,0.95238,0.32693,0.30892,0.52617,1.31043,3.26996,0.0063,0,0.0206754,0.0068918,0.0206754,0.0068918,0.0206754,0.0068918,0.0206754,0.0068918
8,25.7491,0.59659,1.32543,5.24879,0.00685,1.76807,0.00476,0.92262,0.31779,0.27634,0.00482,0.94048,0.31804,0.30861,0.67431,0.68694,3.12335,0.00877,0,0.0236672,0.00788905,0.0236672,0.00788905,0.0236672,0.00788905,0.0236672,0.00788905
9,28.5442,0.66285,1.3104,5.0842,0.00768,1.57918,0.90552,0.07143,0.32919,0.26811,0.90552,0.07143,0.33135,0.32433,0.62575,0.7961,3.10749,0.00875,0,0.0266577,0.0088859,0.0266577,0.0088859,0.0266577,0.0088859,0.0266577,0.0088859
10,31.3419,0.79197,1.14721,4.84748,0.00911,1.56128,0.91013,0.12727,0.40232,0.355,0.91013,0.12727,0.41187,0.39193,0.67034,0.85755,2.95661,0.00838,0,0.0296471,0.00988236,0.0296471,0.00988236,0.0296471,0.00988236,0.0296471,0.00988236
11,33.9114,0.70006,0.86986,4.81049,0.00808,1.37489,0.81483,0.09582,0.48548,0.37314,0.81483,0.09582,0.48863,0.46449,0.98203,0.71531,2.70463,0.01592,0,0.0299406,0.0099802,0.0299406,0.0099802,0.0299406,0.0099802,0.0299406,0.0099802
12,36.8579,0.8311,1.31636,4.19658,0.00995,1.33604,0.55457,0.32143,0.45911,0.34612,0.55457,0.32143,0.45954,0.40169,1.00062,1.36446,2.45153,0.01487,0,0.0299347,0.00997822,0.0299347,0.00997822,0.0299347,0.00997822,0.0299347,0.00997822
13,39.4137,0.77122,1.10524,4.19152,0.00878,1.33393,0.51046,0.52205,0.47571,0.37951,0.45876,0.4881,0.43794,0.39371,0.97154,1.76713,2.09355,0.01398,0,0.0299287,0.00997624,0.0299287,0.00997624,0.0299287,0.00997624,0.0299287,0.00997624
14,42.2252,0.69581,1.19824,3.69143,0.00826,1.31747,0.58602,0.48493,0.58263,0.55064,0.41806,0.47657,0.55238,0.52226,0.54515,1.58253,1.9228,0.00668,0,0.0299228,0.00997426,0.0299228,0.00997426,0.0299228,0.00997426,0.0299228,0.00997426
