epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,1.63753,0.46411,2.18715,5.84468,0.00387,12.8127,0.00831,0.29331,0.03247,0.03054,0.00833,0.29267,0.03345,0.02823,0.57581,2.42515,3.47268,0.00344,0,0.00013635,4.545e-05,0.00013635,4.545e-05,0.00013635,4.545e-05,0.00013635,4.545e-05
2,3.9442,0.55616,2.53086,5.95016,0.00413,12.7642,0.01163,0.21576,0.02326,0.02247,0.01211,0.26474,0.02542,0.0218,0.56628,2.31675,3.47005,0.00332,0,0.000299911,9.99702e-05,0.000299911,9.99702e-05,0.000299911,9.99702e-05,0.000299911,9.99702e-05
3,6.69571,0.53605,2.50431,5.48518,0.00396,12.0722,0.01026,0.21576,0.02272,0.02209,0.01028,0.23617,0.02342,0.02137,0.54642,2.32239,3.47945,0.00317,0,0.000463406,0.000154469,0.000463406,0.000154469,0.000463406,0.000154469,0.000463406,0.000154469
4,8.80617,0.53899,2.18413,5.50354,0.00363,11.0848,0.00674,0.19791,0.01864,0.01783,0.00679,0.23872,0.02116,0.01901,0.54139,2.0806,3.47603,0.00302,0,0.000626837,0.000208946,0.000626837,0.000208946,0.000626837,0.000208946,0.000626837,0.000208946
5,10.9172,0.4653,2.27052,5.72178,0.00338,9.98505,0.00517,0.19791,0.01672,0.01596,0.00522,0.23872,0.01737,0.01538,0.53371,2.01467,3.47939,0.00292,0,0.000790204,0.000263401,0.000790204,0.000263401,0.000790204,0.000263401,0.000790204,0.000263401
6,13.0162,0.50335,2.05082,6.0072,0.0036,8.57415,0.00616,0.25376,0.019,0.01799,0.00473,0.25376,0.02259,0.01579,0.52581,1.87901,3.49992,0.00289,0,0.000953505,0.000317835,0.000953505,0.000317835,0.000953505,0.000317835,0.000953505,0.000317835
7,15.1258,0.43154,2.03874,5.82299,0.00324,6.9537,0.00574,0.27162,0.01835,0.01721,0.00635,0.30706,0.02266,0.01659,0.53064,1.61747,3.52536,0.00287,0,0.00111674,0.000372247,0.00111674,0.000372247,0.00111674,0.000372247,0.00111674,0.000372247
8,17.2361,0.49408,2.09753,5.75645,0.00337,5.30164,0.02874,0.36856,0.03966,0.03014,0.01774,0.37325,0.0349,0.02743,0.52541,1.45363,3.5724,0.00285,0,0.00127991,0.000426638,0.00127991,0.000426638,0.00127991,0.000426638,0.00127991,0.000426638
9,19.4647,0.46933,1.72504,5.85331,0.0035,4.28038,0.01418,0.36856,0.04234,0.03726,0.01485,0.41152,0.04401,0.03816,0.52991,1.49476,3.6347,0.00294,0,0.00144302,0.000481007,0.00144302,0.000481007,0.00144302,0.000481007,0.00144302,0.000481007
10,21.3488,0.45231,1.74592,5.41584,0.00329,3.99576,0.01369,0.47213,0.04044,0.03771,0.01441,0.50693,0.04941,0.04146,0.53985,1.36069,3.65951,0.00297,0,0.00160606,0.000535354,0.00160606,0.000535354,0.00160606,0.000535354,0.00160606,0.000535354
11,23.2196,0.43507,1.57726,5.43778,0.00313,3.8727,0.01261,0.60427,0.04444,0.04073,0.01317,0.64723,0.05612,0.0458,0.55096,1.27096,3.68805,0.00307,0,0.00176904,0.00058968,0.00176904,0.00058968,0.00176904,0.00058968,0.00176904,0.00058968
12,25.0988,0.39098,1.15692,5.56882,0.00263,3.70477,0.01068,0.66077,0.04632,0.03787,0.0111,0.69686,0.05911,0.04382,0.54846,1.22657,3.71519,0.00324,0,0.00193195,0.000643984,0.00193195,0.000643984,0.00193195,0.000643984,0.00193195,0.000643984
13,26.9699,0.43989,1.3318,5.58083,0.00301,3.53585,0.0093,0.68118,0.05729,0.04676,0.00981,0.71662,0.07018,0.05359,0.56231,1.15088,3.70315,0.00346,0,0.0020948,0.000698267,0.0020948,0.000698267,0.0020948,0.000698267,0.0020948,0.000698267
14,28.9851,0.46567,1.29052,5.30243,0.00313,3.2865,0.0096,0.73257,0.08084,0.07011,0.00955,0.73193,0.08564,0.07525,0.54902,1.03841,3.6961,0.0034,0,0.00225758,0.000752528,0.00225758,0.000752528,0.00225758,0.000752528,0.00225758,0.000752528
15,30.6194,0.39361,0.91446,5.40004,0.0025,3.05626,0.0089,0.76829,0.08616,0.07505,0.00911,0.79621,0.08862,0.07968,0.5412,1.00651,3.69048,0.00334,0,0.0024203,0.000806767,0.0024203,0.000806767,0.0024203,0.000806767,0.0024203,0.000806767
16,32.4963,0.4248,1.06177,5.44764,0.00281,2.97419,0.00774,0.7554,0.07808,0.06796,0.00781,0.77261,0.08272,0.0732,0.533,0.96042,3.67243,0.00325,0,0.00258296,0.000860985,0.00258296,0.000860985,0.00258296,0.000860985,0.00258296,0.000860985
17,34.1329,0.40981,0.89359,5.04936,0.00285,2.9138,0.00757,0.77581,0.07335,0.06736,0.00779,0.81407,0.07733,0.07237,0.53351,0.92854,3.65734,0.00331,0,0.00271836,0.00090612,0.00271836,0.00090612,0.00271836,0.00090612,0.00271836,0.00090612
18,36.0177,0.37026,0.74804,5.44374,0.00264,2.57416,0.00699,0.76829,0.10077,0.09559,0.00745,0.82159,0.10503,0.10133,0.53714,0.892,3.58124,0.00321,0,0.00271782,0.00090594,0.00271782,0.00090594,0.00271782,0.00090594,0.00271782,0.00090594
19,37.6573,0.38477,0.68264,4.96635,0.00268,2.57384,0.00745,0.79686,0.0989,0.09424,0.00779,0.84264,0.10284,0.09935,0.53271,0.84995,3.54481,0.00317,0,0.00271728,0.00090576,0.00271728,0.00090576,0.00271728,0.00090576,0.00271728,0.00090576
20,39.6426,0.39972,0.70972,5.10772,0.00277,2.25395,0.89145,0.03008,0.10718,0.10286,0.89145,0.03008,0.10808,0.1034,0.53162,0.81265,3.45349,0.00323,0,0.00271674,0.00090558,0.00271674,0.00090558,0.00271674,0.00090558,0.00271674,0.00090558
21,41.2865,0.34741,0.54063,5.5857,0.00271,2.19899,0.88768,0.03759,0.12223,0.11561,0.88768,0.03759,0.12288,0.11607,0.53454,0.81141,3.40006,0.00324,0,0.0027162,0.0009054,0.0027162,0.0009054,0.0027162,0.0009054,0.0027162,0.0009054
22,43.1712,0.40155,0.77401,5.06212,0.00283,2.21812,0.59386,0.04067,0.13208,0.12774,0.59386,0.04067,0.13269,0.1252,0.54823,0.75826,3.33405,0.00329,0,0.00271566,0.00090522,0.00271566,0.00090522,0.00271566,0.00090522,0.00271566,0.00090522
23,44.8182,0.39034,0.71626,4.73374,0.00259,2.2154,0.59188,0.04571,0.13767,0.13313,0.59188,0.04571,0.13841,0.13129,0.5503,0.73848,3.28556,0.00311,0,0.00271512,0.00090504,0.00271512,0.00090504,0.00271512,0.00090504,0.00271512,0.00090504
24,46.8161,0.41218,0.65789,4.91588,0.00276,2.10693,0.54328,0.11195,0.17855,0.17069,0.54328,0.11195,0.17923,0.16759,0.54631,0.69674,3.21615,0.00338,0,0.00271458,0.00090486,0.00271458,0.00090486,0.00271458,0.00090486,0.00271458,0.00090486
25,48.4645,0.42355,0.52666,5.07662,0.00294,2.13745,0.53006,0.11195,0.18739,0.18111,0.53006,0.11195,0.18788,0.17643,0.56466,0.73681,3.17215,0.0036,0,0.00271404,0.00090468,0.00271404,0.00090468,0.00271404,0.00090468,0.00271404,0.00090468
26,50.3487,0.36033,0.72518,4.74418,0.00259,1.96026,0.56014,0.12981,0.22143,0.21156,0.56014,0.12981,0.2222,0.20667,0.54504,0.71549,3.11976,0.00322,0,0.0027135,0.0009045,0.0027135,0.0009045,0.0027135,0.0009045,0.0027135,0.0009045
27,51.9829,0.43099,0.56196,4.93514,0.00278,2.02199,0.58172,0.12981,0.22882,0.22139,0.58172,0.12981,0.22958,0.21431,0.55303,0.60889,3.05593,0.00335,0,0.00271296,0.00090432,0.00271296,0.00090432,0.00271296,0.00090432,0.00271296,0.00090432
28,53.8576,0.41743,0.65624,4.69508,0.00272,2.05618,0.5169,0.18338,0.25179,0.24366,0.5169,0.18338,0.25246,0.23529,0.51675,0.66102,3.03313,0.00317,0,0.00271242,0.00090414,0.00271242,0.00090414,0.00271242,0.00090414,0.00271242,0.00090414
29,55.6204,0.43336,0.81515,4.78621,0.00266,1.84475,0.51238,0.14766,0.26296,0.25412,0.51238,0.14766,0.26382,0.24479,0.52177,0.6627,2.99975,0.00324,0,0.00271188,0.000903961,0.00271188,0.000903961,0.00271188,0.000903961,0.00271188,0.000903961
30,57.5076,0.38219,0.59659,4.53404,0.00287,1.87047,0.51933,0.20124,0.2839,0.27444,0.51933,0.20124,0.28477,0.26548,0.54691,0.67769,2.93052,0.00364,0,0.00271134,0.000903781,0.00271134,0.000903781,0.00271134,0.000903781,0.00271134,0.000903781
31,59.1505,0.37117,1.02731,4.15546,0.00244,1.6501,0.52445,0.20574,0.30109,0.29147,0.52445,0.20574,0.30199,0.28112,0.54518,0.67133,2.87289,0.00355,0,0.0027108,0.000903601,0.0027108,0.000903601,0.0027108,0.000903601,0.0027108,0.000903601
32,61.0311,0.44598,0.61268,4.51641,0.00301,1.65995,0.51168,0.27251,0.32863,0.31731,0.51168,0.27251,0.32936,0.30685,0.54507,0.69437,2.7975,0.00344,0,0.00271026,0.000903421,0.00271026,0.000903421,0.00271026,0.000903421,0.00271026,0.000903421
33,62.673,0.40523,0.59148,4.5787,0.00277,1.46354,0.47049,0.28566,0.35444,0.34166,0.47049,0.28566,0.35487,0.33686,0.56147,0.71018,2.76412,0.00351,0,0.00270972,0.000903241,0.00270972,0.000903241,0.00270972,0.000903241,0.00270972,0.000903241
34,64.6877,0.39963,0.74326,4.38662,0.00255,1.26438,0.46673,0.28566,0.35005,0.33717,0.46673,0.28566,0.35037,0.3303,0.53521,0.74503,2.71207,0.00319,0,0.00270918,0.000903061,0.00270918,0.000903061,0.00270918,0.000903061,0.00270918,0.000903061
