epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,1.62742,0.49473,2.21484,6.01073,0.00422,12.8236,0.00819,0.29331,0.04259,0.04072,0.00819,0.29267,0.0433,0.03386,0.5833,2.40558,3.48645,0.0035,0,0.00013635,4.545e-05,0.00013635,4.545e-05,0.00013635,4.545e-05,0.00013635,4.545e-05
2,3.94372,0.54219,3.24546,6.21189,0.00485,12.8599,0.01241,0.21576,0.02934,0.02836,0.01289,0.26474,0.03029,0.024,0.58467,2.33865,3.48324,0.00342,0,0.000299911,9.99702e-05,0.000299911,9.99702e-05,0.000299911,9.99702e-05,0.000299911,9.99702e-05
3,6.52313,0.51424,2.48194,5.5108,0.00414,12.1724,0.01095,0.24433,0.02443,0.0234,0.01097,0.26474,0.02565,0.01954,0.56837,2.44811,3.48003,0.00314,0,0.000463406,0.000154469,0.000463406,0.000154469,0.000463406,0.000154469,0.000463406,0.000154469
4,8.78534,0.5405,2.26792,5.66017,0.004,11.2112,0.00665,0.19791,0.02325,0.02125,0.00707,0.22583,0.02572,0.02073,0.562,2.22606,3.47737,0.003,0,0.000626837,0.000208946,0.000626837,0.000208946,0.000626837,0.000208946,0.000626837,0.000208946
5,10.8833,0.43881,2.05908,5.93828,0.00336,10.159,0.00926,0.23617,0.02289,0.02127,0.01002,0.28515,0.02408,0.01942,0.55128,1.98576,3.48658,0.00297,0,0.000790204,0.000263401,0.000790204,0.000263401,0.000790204,0.000263401,0.000790204,0.000263401
6,12.9854,0.51324,2.12472,6.1508,0.00356,8.75261,0.05443,0.26155,0.05147,0.0382,0.00747,0.31308,0.0224,0.0198,0.53649,1.9408,3.51957,0.00287,0,0.000953505,0.000317835,0.000953505,0.000317835,0.000953505,0.000317835,0.000953505,0.000317835
7,15.2023,0.4014,1.77869,5.91794,0.00302,7.14035,0.00519,0.22328,0.02075,0.01966,0.00574,0.29954,0.0223,0.0197,0.54452,1.95091,3.54146,0.00299,0,0.00111674,0.000372247,0.00111674,0.000372247,0.00111674,0.000372247,0.00111674,0.000372247
8,17.2944,0.43357,2.32247,5.975,0.003,5.54498,0.01565,0.28195,0.02889,0.02733,0.01558,0.32492,0.03082,0.02765,0.53792,1.7099,3.57748,0.00288,0,0.00127991,0.000426638,0.00127991,0.000426638,0.00127991,0.000426638,0.00127991,0.000426638
9,19.4085,0.40325,1.63919,5.92507,0.00315,4.4332,0.01237,0.32774,0.03374,0.03133,0.01278,0.38359,0.03649,0.03273,0.53133,1.27982,3.64712,0.00296,0,0.00144302,0.000481007,0.00144302,0.000481007,0.00144302,0.000481007,0.00144302,0.000481007
10,21.2911,0.40126,1.86813,5.53245,0.00309,4.07759,0.01235,0.53743,0.04115,0.03878,0.01533,0.61866,0.04662,0.0408,0.52224,1.24005,3.69418,0.00286,0,0.00160606,0.000535354,0.00160606,0.000535354,0.00160606,0.000535354,0.00160606,0.000535354
