epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
22,42.0797,0.58889,0.92303,1.47419,1.00073,0,0.53423,0.75426,0.72173,0.4594,0.53423,0.75426,0.7014,0.54184,0.97945,2.30943,2.98178,1.4695,0,0.0298753,0.00995842,0.0298753,0.00995842,0.0298753,0.00995842,0.0298753,0.00995842
23,43.7557,0.55472,1.05123,1.53886,1.00787,0,0.51448,0.56046,0.45084,0.26031,0.51259,0.55391,0.43593,0.35819,1.43726,4.26888,2.68111,2.05131,0,0.0298693,0.00995644,0.0298693,0.00995644,0.0298693,0.00995644,0.0298693,0.00995644
24,45.5823,0.53879,0.83602,1.51651,1.03245,0,0.51172,0.53705,0.69486,0.59903,0.51172,0.53705,0.69486,0.61713,0.49106,0.71253,4.78728,1.00277,0,0.0298634,0.00995446,0.0298634,0.00995446,0.0298634,0.00995446,0.0298634,0.00995446
25,47.2326,0.60273,0.79327,1.43169,1.01803,0,0.59358,0.69604,0.74718,0.69085,0.59358,0.69604,0.74718,0.73445,0.38855,0.59784,2.64869,0.91216,0,0.0298574,0.00995248,0.0298574,0.00995248,0.0298574,0.00995248,0.0298574,0.00995248
26,49.073,0.55081,0.74998,1.41378,1.02061,0,0.69487,0.83836,0.84361,0.79553,0.69487,0.83836,0.84361,0.82212,0.3284,0.42579,1.45474,0.85721,0,0.0298515,0.0099505,0.0298515,0.0099505,0.0298515,0.0099505,0.0298515,0.0099505
27,50.8799,0.53639,1.26132,1.44536,1.05114,0,0.605,0.65621,0.73522,0.69007,0.53749,0.56089,0.65418,0.62755,0.38625,1.89206,1.57932,0.93358,0,0.0298456,0.00994852,0.0298456,0.00994852,0.0298456,0.00994852,0.0298456,0.00994852
28,52.7125,0.54192,0.92438,1.3795,0.99114,0,0.5897,0.85241,0.77953,0.70428,0.58117,0.83455,0.73284,0.69055,0.4006,1.00895,1.37002,0.8939,0,0.0298396,0.00994654,0.0298396,0.00994654,0.0298396,0.00994654,0.0298396,0.00994654
29,54.3848,0.56205,0.80756,1.32584,1.00395,0,0.64596,0.66407,0.70801,0.65211,0.64596,0.66407,0.70801,0.6918,0.4252,0.39654,1.63431,0.91212,0,0.0298337,0.00994456,0.0298337,0.00994456,0.0298337,0.00994456,0.0298337,0.00994456
30,56.2217,0.54183,0.9413,1.29973,0.99395,0,0.63357,0.84797,0.85817,0.80194,0.59468,0.77761,0.75977,0.7363,0.36748,1.48445,1.94127,0.91472,0,0.0298277,0.00994258,0.0298277,0.00994258,0.0298277,0.00994258,0.0298277,0.00994258
31,57.9054,0.47628,1.11458,1.36689,0.98603,0,0.65529,0.76473,0.82385,0.78972,0.65529,0.76473,0.82385,0.80214,0.31577,0.61244,1.11321,0.86547,0,0.0298218,0.0099406,0.0298218,0.0099406,0.0298218,0.0099406,0.0298218,0.0099406
32,59.7415,0.50208,0.81375,1.18784,0.96929,0,0.46914,0.63141,0.60521,0.5659,0.46914,0.63141,0.60521,0.57542,0.39179,0.64386,1.65554,0.91398,0,0.0298159,0.00993862,0.0298159,0.00993862,0.0298159,0.00993862,0.0298159,0.00993862
33,61.3893,0.52035,0.85335,1.31475,1.0108,0,0.57317,0.68214,0.7042,0.66585,0.57317,0.68214,0.7042,0.68999,0.3295,0.4239,1.34813,0.87729,0,0.0298099,0.00993664,0.0298099,0.00993664,0.0298099,0.00993664,0.0298099,0.00993664
34,63.2215,0.4976,0.70928,1.1556,0.9782,0,0.68866,0.74817,0.75067,0.6813,0.68866,0.74817,0.75067,0.73859,0.38733,0.58846,1.46952,0.90398,0,0.029804,0.00993466,0.029804,0.00993466,0.029804,0.00993466,0.029804,0.00993466
35,64.8956,0.49388,0.8185,1.16983,0.98659,0,0.81442,0.75841,0.82309,0.7573,0.81442,0.75841,0.82667,0.79965,0.36584,0.53698,1.3518,0.88124,0,0.029798,0.00993268,0.029798,0.00993268,0.029798,0.00993268,0.029798,0.00993268
36,66.8608,0.51502,0.88949,1.07242,1.00301,0,0.5386,0.80291,0.75264,0.67789,0.5386,0.80291,0.75264,0.6952,0.40437,0.85406,1.32683,0.93385,0,0.0297921,0.0099307,0.0297921,0.0099307,0.0297921,0.0099307,0.0297921,0.0099307
37,68.5188,0.46743,0.71139,1.12836,0.96247,0,0.45387,0.62848,0.58559,0.51746,0.45387,0.62848,0.58414,0.49621,0.70098,4.65912,3.64887,1.18985,0,0.0297862,0.00992872,0.0297862,0.00992872,0.0297862,0.00992872,0.0297862,0.00992872
38,70.3611,0.49727,0.68627,0.99065,0.97937,0,0.62532,0.79742,0.84441,0.81746,0.62532,0.79742,0.84441,0.84115,0.33113,0.35594,0.87387,0.87163,0,0.0297802,0.00992674,0.0297802,0.00992674,0.0297802,0.00992674,0.0297802,0.00992674
39,72.0451,0.50499,0.76338,1.02543,0.95709,0,0.94471,0.60189,0.82361,0.79958,0.94471,0.60189,0.82361,0.81859,0.35296,0.6031,1.12444,0.87836,0,0.0297743,0.00992476,0.0297743,0.00992476,0.0297743,0.00992476,0.0297743,0.00992476
40,73.8686,0.47835,0.64886,1.00296,0.97124,0,0.51817,0.78839,0.68387,0.65986,0.51817,0.78839,0.68387,0.67853,0.34063,0.35555,1.69241,0.87926,0,0.0297683,0.00992278,0.0297683,0.00992278,0.0297683,0.00992278,0.0297683,0.00992278
41,75.5319,0.5014,0.75402,1.04718,0.96815,0,0.81717,0.64006,0.8381,0.77808,0.81717,0.64006,0.8381,0.83468,0.38009,0.54371,1.25389,0.94756,0,0.0297624,0.0099208,0.0297624,0.0099208,0.0297624,0.0099208,0.0297624,0.0099208
42,77.3542,0.50182,0.66816,1.03482,0.9753,0,0.76572,0.66017,0.79583,0.73729,0.76572,0.66017,0.80655,0.79729,0.43694,1.22534,1.52079,0.96311,0,0.0297565,0.00991882,0.0297565,0.00991882,0.0297565,0.00991882,0.0297565,0.00991882
43,79.0142,0.51253,0.66372,1.07525,0.98615,0,0.78608,0.84881,0.85417,0.80905,0.78608,0.84881,0.86466,0.85773,0.30326,0.44413,1.03103,0.84263,0,0.0297505,0.00991684,0.0297505,0.00991684,0.0297505,0.00991684,0.0297505,0.00991684
44,80.8413,0.47925,0.8968,1.05621,0.96974,0,0.67789,0.70476,0.78987,0.76526,0.67789,0.70476,0.78987,0.78773,0.28337,0.2432,1.26839,0.8473,0,0.0297446,0.00991486,0.0297446,0.00991486,0.0297446,0.00991486,0.0297446,0.00991486
45,82.6161,0.44152,0.80652,0.96328,0.9361,0,0.65842,0.8949,0.90646,0.87274,0.65842,0.8949,0.90646,0.90459,0.31649,0.20894,0.84382,0.87195,0,0.0297386,0.00991288,0.0297386,0.00991288,0.0297386,0.00991288,0.0297386,0.00991288
46,84.4461,0.48656,0.75272,0.97469,0.9603,0,0.58224,0.64795,0.73312,0.71536,0.58224,0.64795,0.73312,0.72385,0.31054,0.23485,1.06726,0.84083,0,0.0297327,0.0099109,0.0297327,0.0099109,0.0297327,0.0099109,0.0297327,0.0099109
47,86.1256,0.46551,0.69676,0.92433,0.95022,0,0.69376,0.77762,0.86419,0.83529,0.69376,0.77762,0.86419,0.85521,0.32185,0.23068,0.93375,0.84595,0,0.0297268,0.00990892,0.0297268,0.00990892,0.0297268,0.00990892,0.0297268,0.00990892
48,87.9536,0.46918,0.79171,0.91645,0.98781,0,0.79945,0.75296,0.84645,0.78982,0.79945,0.75296,0.84645,0.77927,0.2693,0.3979,1.0237,0.82279,0,0.0297208,0.00990694,0.0297208,0.00990694,0.0297208,0.00990694,0.0297208,0.00990694
49,89.6237,0.52717,0.73957,1.07162,0.95854,0,0.73374,0.98985,0.96298,0.94036,0.73374,0.98985,0.96298,0.93119,0.28004,0.30151,0.60225,0.82571,0,0.0297149,0.00990496,0.0297149,0.00990496,0.0297149,0.00990496,0.0297149,0.00990496
50,91.4545,0.48618,0.88621,0.96575,0.93993,0,0.79872,0.80625,0.88747,0.87943,0.79872,0.80625,0.88747,0.86988,0.24261,0.30188,0.73807,0.81212,0,0.0297089,0.00990298,0.0297089,0.00990298,0.0297089,0.00990298,0.0297089,0.00990298
51,93.1239,0.4247,0.73044,1.00508,0.97182,0,0.75086,0.71618,0.81534,0.80055,0.75086,0.71618,0.81534,0.80055,0.22802,0.37421,1.14986,0.81111,0,0.029703,0.009901,0.029703,0.009901,0.029703,0.009901,0.029703,0.009901
52,94.9528,0.46722,0.54395,0.96957,0.96475,0,0.67003,0.74427,0.84467,0.82323,0.67003,0.74427,0.84467,0.82211,0.28208,0.36517,1.12863,0.83213,0,0.0296971,0.00989902,0.0296971,0.00989902,0.0296971,0.00989902,0.0296971,0.00989902
53,96.6147,0.49921,0.6586,0.93302,0.9593,0,0.56758,0.72381,0.78377,0.75456,0.56758,0.72381,0.78377,0.77756,0.26717,0.50784,1.34956,0.81284,0,0.0296911,0.00989704,0.0296911,0.00989704,0.0296911,0.00989704,0.0296911,0.00989704
54,98.4383,0.46528,0.66433,0.85435,0.9429,0,0.65486,0.95238,0.94781,0.93715,0.63945,0.93452,0.92457,0.92014,0.25794,0.42732,0.71444,0.81874,0,0.0296852,0.00989506,0.0296852,0.00989506,0.0296852,0.00989506,0.0296852,0.00989506
55,100.227,0.44414,0.63316,0.88369,0.96536,0,0.62092,0.95674,0.9269,0.91268,0.62092,0.95674,0.9269,0.91701,0.26609,0.39428,0.76995,0.82078,0,0.0296792,0.00989308,0.0296792,0.00989308,0.0296792,0.00989308,0.0296792,0.00989308
56,102.048,0.47323,0.74018,0.90363,0.96865,0,0.77967,0.93978,0.95371,0.93412,0.77967,0.93978,0.95371,0.93153,0.24513,0.54949,0.59744,0.81992,0,0.0296733,0.0098911,0.0296733,0.0098911,0.0296733,0.0098911,0.0296733,0.0098911
57,103.713,0.43204,0.64791,0.85998,0.94003,0,0.71188,0.87619,0.90492,0.86579,0.69497,0.85833,0.87701,0.86049,0.29404,0.5894,0.73104,0.84717,0,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912
58,105.546,0.46888,0.68116,0.89207,0.97227,0,0.87642,0.91189,0.94755,0.88427,0.87642,0.91189,0.94755,0.94001,0.31713,0.45442,0.46602,0.85679,0,0.0296614,0.00988714,0.0296614,0.00988714,0.0296614,0.00988714,0.0296614,0.00988714
59,107.208,0.4684,0.64969,0.79251,0.94991,0,0.73587,0.77143,0.83246,0.76316,0.73587,0.77143,0.83246,0.82905,0.33592,0.4963,1.18139,0.8767,0,0.0296555,0.00988516,0.0296555,0.00988516,0.0296555,0.00988516,0.0296555,0.00988516
60,109.022,0.42354,0.59904,0.80682,0.94066,0,0.49893,0.78571,0.76585,0.73797,0.49893,0.78571,0.76585,0.76158,0.26458,0.39723,1.47902,0.831,0,0.0296495,0.00988318,0.0296495,0.00988318,0.0296495,0.00988318,0.0296495,0.00988318
61,110.68,0.46258,0.6519,0.85056,0.9718,0,0.67915,0.81084,0.86995,0.83285,0.67915,0.81084,0.86995,0.85565,0.27459,0.52676,0.77439,0.83956,0,0.0296436,0.0098812,0.0296436,0.0098812,0.0296436,0.0098812,0.0296436,0.0098812
62,112.498,0.42691,0.70756,0.78306,0.96468,0,0.72105,0.69643,0.89004,0.88771,0.72105,0.69643,0.89004,0.88532,0.23834,0.34567,0.81834,0.8162,0,0.0296377,0.00987922,0.0296377,0.00987922,0.0296377,0.00987922,0.0296377,0.00987922
63,114.276,0.42931,0.71322,0.79678,0.93506,0,0.71239,0.82928,0.88259,0.85797,0.71239,0.82928,0.88259,0.87869,0.23488,0.30345,0.83419,0.81536,0,0.0296317,0.00987724,0.0296317,0.00987724,0.0296317,0.00987724,0.0296317,0.00987724
64,116.103,0.45516,0.74932,0.7685,0.95092,0,0.50931,0.89682,0.87866,0.86088,0.50931,0.89682,0.87866,0.87631,0.23343,0.19621,0.97402,0.82036,0,0.0296258,0.00987526,0.0296258,0.00987526,0.0296258,0.00987526,0.0296258,0.00987526
65,117.778,0.41785,0.77808,0.75926,0.93763,0,0.73418,0.85339,0.91914,0.89707,0.73418,0.85339,0.91914,0.91516,0.21117,0.20317,0.6815,0.81955,0,0.0296198,0.00987328,0.0296198,0.00987328,0.0296198,0.00987328,0.0296198,0.00987328
66,119.617,0.40784,0.64498,0.72092,0.92991,0,0.85725,0.89252,0.94255,0.93146,0.85725,0.89252,0.94255,0.93773,0.22415,0.36385,0.65674,0.81614,0,0.0296139,0.0098713,0.0296139,0.0098713,0.0296139,0.0098713,0.0296139,0.0098713
67,121.283,0.41836,0.60975,0.72799,0.93967,0,0.74672,0.89303,0.95238,0.92682,0.74672,0.89303,0.95238,0.94839,0.28209,0.2286,0.72118,0.82778,0,0.029608,0.00986932,0.029608,0.00986932,0.029608,0.00986932,0.029608,0.00986932
68,123.121,0.38225,0.80746,0.74979,0.92918,0,0.54344,0.80952,0.77091,0.75469,0.54344,0.80952,0.77091,0.76639,0.23003,0.28286,1.09681,0.8168,0,0.029602,0.00986734,0.029602,0.00986734,0.029602,0.00986734,0.029602,0.00986734
69,124.792,0.38243,0.56174,0.83277,0.9367,0,0.64124,0.78396,0.82281,0.81456,0.64124,0.78396,0.82281,0.82281,0.23335,0.23865,1.2672,0.81126,0,0.0295961,0.00986536,0.0295961,0.00986536,0.0295961,0.00986536,0.0295961,0.00986536
