epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
22,63.4006,0.66236,1.20058,2.90979,0.00773,0.91783,0.458,0.35682,0.38962,0.34371,0.458,0.35682,0.38325,0.36787,0.71578,1.52867,1.98157,0.00963,0,0.0298753,0.00995842,0.0298753,0.00995842,0.0298753,0.00995842,0.0298753,0.00995842
23,66.0554,0.70181,1.40682,2.98518,0.00818,0.99636,0.38729,0.58786,0.43677,0.3852,0.38729,0.58786,0.43541,0.43178,0.73427,0.57075,1.84304,0.01077,0,0.0298693,0.00995644,0.0298693,0.00995644,0.0298693,0.00995644,0.0298693,0.00995644
24,68.8468,0.60181,0.96981,2.74852,0.00686,0.90581,0.59754,0.57711,0.64202,0.56254,0.59754,0.57711,0.64169,0.62564,0.69608,0.6677,1.50408,0.00885,0,0.0298634,0.00995446,0.0298634,0.00995446,0.0298634,0.00995446,0.0298634,0.00995446
25,71.3874,0.70477,0.99292,2.59653,0.00815,0.89266,0.78688,0.49554,0.6786,0.62048,0.78688,0.49554,0.68096,0.6543,0.68607,0.6813,1.28193,0.00807,0,0.0298574,0.00995248,0.0298574,0.00995248,0.0298574,0.00995248,0.0298574,0.00995248
26,74.171,0.74126,0.92572,2.54883,0.00849,0.8905,0.492,0.6511,0.58489,0.54074,0.492,0.6511,0.58644,0.56384,0.57187,0.72,1.45547,0.00698,0,0.0298515,0.0099505,0.0298515,0.0099505,0.0298515,0.0099505,0.0298515,0.0099505
27,76.7039,0.64598,1.19865,2.40456,0.00697,0.76974,0.5801,0.64597,0.62386,0.59111,0.5801,0.64597,0.62654,0.60084,0.55329,0.78559,1.46774,0.00647,0,0.0298456,0.00994852,0.0298456,0.00994852,0.0298456,0.00994852,0.0298456,0.00994852
28,79.6105,0.65495,1.19766,2.31863,0.00664,0.68322,0.63395,0.66142,0.73993,0.65566,0.63395,0.66142,0.7394,0.70743,0.7476,0.46842,1.19547,0.01002,0,0.0298396,0.00994654,0.0298396,0.00994654,0.0298396,0.00994654,0.0298396,0.00994654
29,82.1504,0.66288,0.86664,2.2775,0.00757,0.7478,0.70264,0.71052,0.77092,0.68397,0.70264,0.71052,0.77008,0.7598,0.65666,0.40385,1.05974,0.00822,0,0.0298337,0.00994456,0.0298337,0.00994456,0.0298337,0.00994456,0.0298337,0.00994456
30,84.9441,0.63647,1.12915,2.20443,0.00644,0.66464,0.50095,0.67262,0.70169,0.64015,0.50095,0.67262,0.70307,0.6853,0.61062,0.49899,1.18821,0.00841,0,0.0298277,0.00994258,0.0298277,0.00994258,0.0298277,0.00994258,0.0298277,0.00994258
31,87.4847,0.67321,1.13368,2.09864,0.00708,0.77083,0.69838,0.62889,0.64004,0.588,0.69838,0.62889,0.64174,0.6291,0.5804,0.60861,1.37193,0.00732,0,0.0298218,0.0099406,0.0298218,0.0099406,0.0298218,0.0099406,0.0298218,0.0099406
32,90.2744,0.61425,1.15819,1.99912,0.00664,0.67284,0.78848,0.59254,0.67513,0.58529,0.78848,0.59254,0.67618,0.66932,0.79356,0.67311,1.53935,0.0114,0,0.0298159,0.00993862,0.0298159,0.00993862,0.0298159,0.00993862,0.0298159,0.00993862
33,92.9319,0.66776,1.11538,2.08335,0.0079,0.81712,0.72445,0.52033,0.60906,0.51591,0.72445,0.52033,0.59956,0.5896,0.79481,0.77569,1.54389,0.01153,0,0.0298099,0.00993664,0.0298099,0.00993664,0.0298099,0.00993664,0.0298099,0.00993664
